User_U,User_V,Utility,Social
2749,2777,0.1065,0.1536
2777,2749,0.9448,0.335
2749,2786,0.0785,0.9526
2786,2749,0.7709,0.3953
2749,2810,0.8124,0.7196
2810,2749,0.8786,0.554
2749,2839,0.7948,0.5627
2839,2749,0.5705,0.4753
2749,2864,0.3141,0.4269
2864,2749,0.7162,0.6961
2749,2873,0.4541,0.7832
2873,2749,0.2385,0.5466
2749,2896,0.3869,0.6043
2896,2749,0.0389,0.9589
2749,2905,0.259,0.5618
2905,2749,0.5899,0.0059
2749,2908,0.9124,0.5825
2908,2749,0.5945,0.3226
2749,2909,0.9608,0.1128
2909,2749,0.5739,0.026
2749,2911,0.1234,0.1215
2911,2749,0.4125,0.8533
2749,2919,0.4914,0.2693
2919,2749,0.5498,0.469
2749,2920,0.2197,0.5291
2920,2749,0.0818,0.7696
2749,2927,0.4536,0.6368
2927,2749,0.013,0.3703
2749,2940,0.8744,0.3239
2940,2749,0.2899,0.2069
2749,2943,0.8388,0.2133
2943,2749,0.8742,0.2195
2749,2944,0.3516,0.5411
2944,2749,0.3351,0.9945
2749,2956,0.151,0.1515
2956,2749,0.9142,0.4304
2749,2960,0.6911,0.3395
2960,2749,0.6844,0.6684
2749,2969,0.186,0.4387
2969,2749,0.9253,0.3544
2749,2974,0.595,0.8373
2974,2749,0.7561,0.7467
2749,2986,0.6904,0.9551
2986,2749,0.7349,0.1785
2749,2994,0.9521,0.798
2994,2749,0.5057,0.5471
2749,3022,0.6644,0.5101
3022,2749,0.7232,0.2368
2749,3026,0.3844,0.1744
3026,2749,0.2631,0.1813
2749,3047,0.0245,0.1064
3047,2749,0.5741,0.3258
2749,3056,0.2956,0.2603
3056,2749,0.8495,0.4245
2749,3073,0.2572,0.932
3073,2749,0.1207,0.1745
2749,3078,0.1283,0.8692
3078,2749,0.4171,0.2184
2749,3085,0.9774,0.0887
3085,2749,0.4568,0.7348
2749,3096,0.5419,0.4852
3096,2749,0.2395,0.4575
2749,3108,0.5588,0.6672
3108,2749,0.676,0.6285
2749,3129,0.3096,0.5046
3129,2749,0.4709,0.9582
2749,3142,0.8283,0.8837
3142,2749,0.7461,0.5085
2749,3149,0.2471,0.5997
3149,2749,0.7599,0.1319
2749,3220,0.596,0.0442
3220,2749,0.1245,0.6367
2749,3257,0.5957,0.7692
3257,2749,0.3598,0.3424
2749,3339,0.7075,0.8276
3339,2749,0.6557,0.1679
2749,3348,0.7137,0.0243
3348,2749,0.1543,0.6722
2749,3363,0.3954,0.9756
3363,2749,0.7663,0.8568
2749,3364,0.0319,0.9219
3364,2749,0.5678,0.166
2749,3417,0.163,0.3155
3417,2749,0.7125,0.9101
2749,3426,0.7004,0.7361
3426,2749,0.4691,0.3024
2750,2754,0.6652,0.1507
2754,2750,0.1723,0.725
2750,2755,0.3998,0.6533
2755,2750,0.1296,0.5257
2750,2763,0.3283,0.4937
2763,2750,0.6957,0.8911
2750,2782,0.1993,0.7432
2782,2750,0.4976,0.3273
2750,2786,0.0179,0.0842
2786,2750,0.7667,0.1458
2750,2800,0.7046,0.3264
2800,2750,0.3909,0.5325
2750,2810,0.9404,0.3492
2810,2750,0.3789,0.7513
2750,2827,0.7133,0.8783
2827,2750,0.2778,0.1365
2750,2839,0.2684,0.5416
2839,2750,0.0063,0.7339
2750,2864,0.7904,0.1647
2864,2750,0.6839,0.799
2750,2866,0.2741,0.8059
2866,2750,0.5448,0.7818
2750,2867,0.151,0.0216
2867,2750,0.5861,0.8424
2750,2872,0.9132,0.121
2872,2750,0.8039,0.8007
2750,2873,0.9523,0.4759
2873,2750,0.1512,0.2846
2750,2877,0.5018,0.8587
2877,2750,0.569,0.693
2750,2880,0.7878,0.7429
2880,2750,0.7312,0.002
2750,2890,0.0598,0.15
2890,2750,0.861,0.0724
2750,2897,0.3118,0.3682
2897,2750,0.3859,0.0051
2750,2905,0.7795,0.9192
2905,2750,0.2804,0.7142
2750,2906,0.769,0.7046
2906,2750,0.2225,0.6935
2750,2908,0.8362,0.5342
2908,2750,0.8185,0.581
2750,2909,0.8189,0.5901
2909,2750,0.3636,0.4316
2750,2910,0.288,0.1801
2910,2750,0.9067,0.6213
2750,2911,0.2304,0.7272
2911,2750,0.518,0.5809
2750,2912,0.2901,0.2398
2912,2750,0.2251,0.0533
2750,2913,0.0581,0.3006
2913,2750,0.5148,0.3088
2750,2915,0.5232,0.5714
2915,2750,0.5366,0.7797
2750,2916,0.6104,0.5574
2916,2750,0.7484,0.3691
2750,2920,0.1868,0.9644
2920,2750,0.1539,0.5741
2750,2927,0.7419,0.0659
2927,2750,0.2508,0.1091
2750,2928,0.6647,0.2281
2928,2750,0.2352,0.8227
2750,2940,0.0927,0.8665
2940,2750,0.6125,0.7197
2750,2943,0.503,0.4779
2943,2750,0.4405,0.9454
2750,2944,0.603,0.2568
2944,2750,0.113,0.852
2750,2945,0.7825,0.0042
2945,2750,0.2876,0.589
2750,2956,0.4538,0.258
2956,2750,0.8935,0.5479
2750,2960,0.8693,0.6183
2960,2750,0.0586,0.9064
2750,2966,0.1977,0.7053
2966,2750,0.3799,0.3019
2750,2969,0.8577,0.65
2969,2750,0.197,0.6324
2750,2974,0.458,0.2896
2974,2750,0.0965,0.7375
2750,2985,0.5236,0.8892
2985,2750,0.8383,0.9943
2750,2986,0.7628,0.4516
2986,2750,0.424,0.8662
2750,2988,0.8363,0.1812
2988,2750,0.5334,0.9135
2750,3022,0.0559,0.0499
3022,2750,0.8456,0.5951
2750,3023,0.2657,0.4359
3023,2750,0.3867,0.9989
2750,3026,0.9365,0.3601
3026,2750,0.8472,0.8662
2750,3033,0.995,0.5084
3033,2750,0.4834,0.208
2750,3040,0.6926,0.2939
3040,2750,0.5585,0.9762
2750,3047,0.4652,0.0873
3047,2750,0.8128,0.0952
2750,3052,0.2761,0.0656
3052,2750,0.8102,0.4625
2750,3056,0.8947,0.3173
3056,2750,0.6403,0.486
2750,3064,0.6657,0.5732
3064,2750,0.7661,0.4691
2750,3073,0.6016,0.4413
3073,2750,0.4925,0.7502
2750,3078,0.1838,0.88
3078,2750,0.2121,0.523
2750,3090,0.2718,0.1128
3090,2750,0.0716,0.9916
2750,3096,0.3339,0.8536
3096,2750,0.721,0.3069
2750,3098,0.5317,0.1774
3098,2750,0.7535,0.9754
2750,3104,0.1034,0.4993
3104,2750,0.755,0.2847
2750,3108,0.7474,0.2118
3108,2750,0.2531,0.0577
2750,3119,0.4138,0.7549
3119,2750,0.2703,0.577
2750,3137,0.7616,0.7362
3137,2750,0.6088,0.5065
2750,3142,0.764,0.5184
3142,2750,0.9022,0.7012
2750,3149,0.1744,0.507
3149,2750,0.0333,0.2604
2750,3202,0.0691,0.2969
3202,2750,0.9563,0.3371
2750,3226,0.0508,0.9746
3226,2750,0.5995,0.2027
2750,3232,0.2501,0.3176
3232,2750,0.9839,0.717
2750,3234,0.0497,0.1153
3234,2750,0.5283,0.2432
2750,3284,0.7095,0.9542
3284,2750,0.7585,0.6146
2750,3324,0.4835,0.8721
3324,2750,0.3704,0.6967
2750,3339,0.6893,0.085
3339,2750,0.218,0.9413
2750,3348,0.6089,0.3
3348,2750,0.6688,0.4412
2750,3363,0.0364,0.6951
3363,2750,0.9801,0.428
2750,3387,0.9164,0.5167
3387,2750,0.867,0.8658
2750,3426,0.5907,0.4657
3426,2750,0.9434,0.4951
2751,2772,0.8579,0.1863
2772,2751,0.939,0.0214
2751,2841,0.1401,0.7106
2841,2751,0.8933,0.3195
2751,2868,0.8018,0.7811
2868,2751,0.252,0.8834
2751,2878,0.447,0.1186
2878,2751,0.9903,0.0821
2751,2901,0.8308,0.3854
2901,2751,0.2729,0.0592
2751,2913,0.3207,0.9219
2913,2751,0.5919,0.1033
2751,2946,0.2226,0.8162
2946,2751,0.7951,0.2166
2751,3017,0.0174,0.7293
3017,2751,0.2675,0.6807
2751,3035,0.3392,0.2191
3035,2751,0.6453,0.8101
2751,3038,0.9798,0.0072
3038,2751,0.2034,0.7267
2751,3043,0.6727,0.8158
3043,2751,0.3883,0.5451
2751,3093,0.157,0.355
3093,2751,0.1573,0.9651
2751,3113,0.9274,0.9194
3113,2751,0.1773,0.3881
2751,3115,0.5906,0.5727
3115,2751,0.3559,0.4506
2751,3117,0.0503,0.1555
3117,2751,0.2984,0.7352
2751,3124,0.8929,0.4922
3124,2751,0.9307,0.8373
2751,3140,0.0949,0.503
3140,2751,0.8514,0.6787
2751,3150,0.0518,0.3344
3150,2751,0.1995,0.604
2751,3177,0.4579,0.7202
3177,2751,0.4641,0.5092
2751,3198,0.544,0.6005
3198,2751,0.2134,0.799
2751,3204,0.2051,0.4415
3204,2751,0.6306,0.3252
2751,3215,0.2165,0.5246
3215,2751,0.5174,0.3946
2751,3224,0.7348,0.6555
3224,2751,0.921,0.5483
2751,3291,0.1771,0.6745
3291,2751,0.6524,0.9779
2751,3302,0.5813,0.6222
3302,2751,0.8622,0.6551
2751,3321,0.8237,0.499
3321,2751,0.8841,0.9791
2751,3335,0.8715,0.2898
3335,2751,0.4738,0.9958
2751,3342,0.0128,0.329
3342,2751,0.1018,0.8149
2751,3353,0.2787,0.3279
3353,2751,0.4862,0.7635
2751,3357,0.3513,0.3512
3357,2751,0.5711,0.2745
2751,3380,0.7703,0.1282
3380,2751,0.7921,0.0119
2752,2781,0.0769,0.5194
2781,2752,0.0151,0.5185
2752,2812,0.9302,0.6233
2812,2752,0.7925,0.5989
2752,2818,0.2637,0.6609
2818,2752,0.39,0.2543
2752,2962,0.7666,0.8614
2962,2752,0.6614,0.6354
2753,2793,0.2083,0.7728
2793,2753,0.3623,0.3525
2753,2869,0.7979,0.8016
2869,2753,0.5799,0.8041
2753,2901,0.7378,0.2921
2901,2753,0.8159,0.8567
2753,2936,0.5313,0.1538
2936,2753,0.426,0.4143
2753,2937,0.9447,0.4356
2937,2753,0.4178,0.0493
2753,2965,0.4775,0.1103
2965,2753,0.3091,0.3576
2753,2973,0.8739,0.5546
2973,2753,0.2043,0.7255
2753,2976,0.8415,0.4882
2976,2753,0.8008,0.3452
2753,2989,0.4071,0.1021
2989,2753,0.5992,0.6748
2753,2992,0.431,0.3257
2992,2753,0.3711,0.6022
2753,3019,0.9741,0.2795
3019,2753,0.5456,0.9613
2753,3038,0.3279,0.4471
3038,2753,0.2973,0.8271
2753,3051,0.6224,0.086
3051,2753,0.2395,0.3732
2753,3060,0.81,0.0242
3060,2753,0.9822,0.268
2753,3070,0.5302,0.8721
3070,2753,0.1622,0.051
2753,3075,0.115,0.0785
3075,2753,0.6738,0.7015
2753,3079,0.2199,0.0946
3079,2753,0.2606,0.4505
2753,3082,0.7789,0.3969
3082,2753,0.4182,0.4299
2753,3101,0.2209,0.3306
3101,2753,0.1375,0.9055
2753,3106,0.2532,0.7953
3106,2753,0.8,0.4233
2753,3116,0.4276,0.3194
3116,2753,0.256,0.027
2753,3120,0.143,0.9973
3120,2753,0.8485,0.836
2753,3132,0.2243,0.0526
3132,2753,0.7747,0.7751
2753,3140,0.5365,0.7256
3140,2753,0.6207,0.8536
2753,3145,0.2984,0.9095
3145,2753,0.433,0.9053
2753,3150,0.319,0.913
3150,2753,0.8936,0.1511
2753,3154,0.7482,0.6204
3154,2753,0.5518,0.1147
2753,3160,0.6416,0.7244
3160,2753,0.4744,0.2732
2753,3198,0.0518,0.3126
3198,2753,0.2162,0.0897
2753,3240,0.0625,0.1523
3240,2753,0.4324,0.4888
2753,3261,0.7462,0.0863
3261,2753,0.8205,0.506
2753,3267,0.7208,0.5212
3267,2753,0.3359,0.9998
2753,3280,0.5917,0.1623
3280,2753,0.9377,0.2748
2753,3291,0.4073,0.9273
3291,2753,0.2846,0.022
2753,3320,0.3654,0.2063
3320,2753,0.0918,0.2014
2753,3321,0.4546,0.8112
3321,2753,0.7537,0.833
2753,3344,0.9413,0.834
3344,2753,0.8763,0.0586
2753,3350,0.3503,0.3282
3350,2753,0.3367,0.757
2753,3355,0.2041,0.0706
3355,2753,0.7442,0.5983
2753,3378,0.8634,0.8353
3378,2753,0.6833,0.0471
2753,3386,0.5866,0.7568
3386,2753,0.5538,0.1643
2753,3397,0.5038,0.958
3397,2753,0.349,0.6573
2753,3406,0.6165,0.7543
3406,2753,0.1319,0.2071
2753,3434,0.5067,0.7008
3434,2753,0.1654,0.0027
2754,2755,0.0434,0.046
2755,2754,0.9729,0.7894
2754,2756,0.2939,0.0327
2756,2754,0.8528,0.2816
2754,2757,0.3246,0.3913
2757,2754,0.6413,0.7907
2754,2761,0.677,0.0631
2761,2754,0.9853,0.4989
2754,2763,0.2926,0.9149
2763,2754,0.4076,0.584
2754,2769,0.8228,0.5547
2769,2754,0.0061,0.2721
2754,2777,0.715,0.3393
2777,2754,0.2277,0.9653
2754,2782,0.0463,0.1452
2782,2754,0.4587,0.6887
2754,2786,0.0976,0.7201
2786,2754,0.6843,0.5274
2754,2800,0.7332,0.2601
2800,2754,0.4458,0.6325
2754,2806,0.5092,0.8952
2806,2754,0.8974,0.9759
2754,2810,0.0875,0.5926
2810,2754,0.281,0.1158
2754,2812,0.4908,0.8408
2812,2754,0.512,0.2914
2754,2835,0.8763,0.3167
2835,2754,0.5527,0.8999
2754,2839,0.3316,0.3045
2839,2754,0.4414,0.6121
2754,2850,0.3363,0.4227
2850,2754,0.3639,0.8798
2754,2852,0.622,0.3763
2852,2754,0.5043,0.1152
2754,2854,0.1693,0.2131
2854,2754,0.895,0.9131
2754,2862,0.6537,0.6807
2862,2754,0.4792,0.7727
2754,2863,0.0897,0.0814
2863,2754,0.8612,0.2541
2754,2864,0.1451,0.2825
2864,2754,0.9562,0.3441
2754,2866,0.5335,0.3175
2866,2754,0.9,0.0322
2754,2867,0.842,0.2086
2867,2754,0.6065,0.9247
2754,2872,0.4727,0.0099
2872,2754,0.4372,0.3566
2754,2874,0.7728,0.7276
2874,2754,0.9049,0.9824
2754,2877,0.2333,0.8169
2877,2754,0.5676,0.1366
2754,2880,0.5294,0.4947
2880,2754,0.2582,0.0052
2754,2890,0.4525,0.9261
2890,2754,0.2909,0.7419
2754,2896,0.8474,0.6959
2896,2754,0.8279,0.8318
2754,2897,0.0813,0.4959
2897,2754,0.3891,0.2376
2754,2906,0.1273,0.5064
2906,2754,0.959,0.2774
2754,2908,0.4902,0.9508
2908,2754,0.146,0.6483
2754,2909,0.7081,0.1048
2909,2754,0.0956,0.3534
2754,2910,0.7906,0.5103
2910,2754,0.7985,0.9995
2754,2911,0.6365,0.925
2911,2754,0.8271,0.2598
2754,2912,0.0819,0.9797
2912,2754,0.8337,0.9669
2754,2915,0.8131,0.7479
2915,2754,0.4615,0.946
2754,2916,0.2376,0.8948
2916,2754,0.6225,0.3159
2754,2919,0.7157,0.4906
2919,2754,0.8705,0.8275
2754,2920,0.238,0.839
2920,2754,0.3692,0.1221
2754,2927,0.5766,0.5632
2927,2754,0.705,0.1207
2754,2928,0.8964,0.7681
2928,2754,0.5618,0.7959
2754,2940,0.2398,0.9859
2940,2754,0.4846,0.5481
2754,2943,0.3624,0.5286
2943,2754,0.8843,0.7792
2754,2944,0.5076,0.5359
2944,2754,0.3667,0.2046
2754,2945,0.4904,0.7148
2945,2754,0.1021,0.2883
2754,2956,0.8225,0.4187
2956,2754,0.4261,0.7309
2754,2960,0.2834,0.4786
2960,2754,0.9159,0.5893
2754,2966,0.7697,0.3778
2966,2754,0.8169,0.4155
2754,2969,0.0615,0.45
2969,2754,0.7609,0.1579
2754,2974,0.4095,0.9351
2974,2754,0.5703,0.3316
2754,2986,0.5947,0.2591
2986,2754,0.4206,0.5229
2754,2988,0.7533,0.5078
2988,2754,0.4751,0.8148
2754,3000,0.7941,0.0708
3000,2754,0.0401,0.6888
2754,3004,0.1322,0.4773
3004,2754,0.525,0.5167
2754,3022,0.2135,0.2348
3022,2754,0.694,0.005
2754,3023,0.5777,0.6628
3023,2754,0.9255,0.8686
2754,3025,0.7845,0.1565
3025,2754,0.4336,0.8313
2754,3026,0.6422,0.7222
3026,2754,0.1663,0.4964
2754,3029,0.9438,0.544
3029,2754,0.3384,0.9208
2754,3033,0.3791,0.7447
3033,2754,0.873,0.409
2754,3036,0.4739,0.7151
3036,2754,0.5988,0.5374
2754,3052,0.2154,0.2575
3052,2754,0.1616,0.6467
2754,3054,0.1363,0.6126
3054,2754,0.334,0.4151
2754,3056,0.7005,0.9132
3056,2754,0.1557,0.4573
2754,3064,0.4619,0.2502
3064,2754,0.36,0.363
2754,3065,0.3398,0.7842
3065,2754,0.9246,0.7494
2754,3078,0.3437,0.2504
3078,2754,0.7977,0.4019
2754,3085,0.4714,0.8349
3085,2754,0.5123,0.6781
2754,3090,0.338,0.7633
3090,2754,0.2843,0.7406
2754,3096,0.5779,0.8761
3096,2754,0.8257,0.0502
2754,3104,0.489,0.0663
3104,2754,0.9756,0.5725
2754,3105,0.4937,0.4374
3105,2754,0.5109,0.9029
2754,3108,0.5546,0.0989
3108,2754,0.2583,0.0453
2754,3129,0.3555,0.176
3129,2754,0.7445,0.4864
2754,3137,0.0843,0.6882
3137,2754,0.4472,0.2402
2754,3142,0.8894,0.0492
3142,2754,0.9921,0.8358
2754,3166,0.0817,0.6896
3166,2754,0.8527,0.2332
2754,3174,0.9586,0.5847
3174,2754,0.074,0.2257
2754,3184,0.6471,0.2324
3184,2754,0.9694,0.085
2754,3195,0.4213,0.2055
3195,2754,0.6552,0.1909
2754,3202,0.2397,0.517
3202,2754,0.7481,0.7086
2754,3220,0.6218,0.7929
3220,2754,0.6639,0.2855
2754,3226,0.4113,0.9984
3226,2754,0.6893,0.5931
2754,3228,0.4318,0.8035
3228,2754,0.2532,0.451
2754,3232,0.5545,0.3273
3232,2754,0.4195,0.8386
2754,3234,0.0215,0.3129
3234,2754,0.0115,0.7984
2754,3243,0.1252,0.9331
3243,2754,0.7155,0.167
2754,3250,0.9764,0.5838
3250,2754,0.7136,0.1627
2754,3257,0.3911,0.9845
3257,2754,0.5559,0.5889
2754,3284,0.7463,0.3449
3284,2754,0.9053,0.7318
2754,3293,0.8211,0.121
3293,2754,0.0013,0.3022
2754,3324,0.6759,0.4615
3324,2754,0.7369,0.1115
2754,3339,0.8021,0.5345
3339,2754,0.8002,0.0514
2754,3348,0.4839,0.3067
3348,2754,0.9038,0.7115
2754,3362,0.108,0.8342
3362,2754,0.7301,0.4208
2754,3363,0.4308,0.9033
3363,2754,0.5208,0.7372
2754,3399,0.8621,0.2771
3399,2754,0.9821,0.913
2754,3400,0.0653,0.8962
3400,2754,0.3219,0.8746
2754,3417,0.5985,0.8732
3417,2754,0.7452,0.7106
2754,3426,0.959,0.0269
3426,2754,0.8513,0.457
2754,3433,0.6575,0.3727
3433,2754,0.9673,0.4457
2755,2757,0.5868,0.9706
2757,2755,0.3288,0.4224
2755,2777,0.5019,0.9597
2777,2755,0.447,0.3791
2755,2782,0.0425,0.851
2782,2755,0.2321,0.3823
2755,2800,0.3058,0.0482
2800,2755,0.3605,0.9792
2755,2815,0.0717,0.9043
2815,2755,0.9931,0.1442
2755,2827,0.8495,0.0929
2827,2755,0.44,0.0596
2755,2839,0.4096,0.8237
2839,2755,0.7451,0.2953
2755,2866,0.6579,0.6253
2866,2755,0.086,0.6662
2755,2872,0.7957,0.4073
2872,2755,0.236,0.1939
2755,2877,0.6566,0.3509
2877,2755,0.3099,0.7361
2755,2880,0.3213,0.3562
2880,2755,0.3387,0.9712
2755,2890,0.8126,0.7737
2890,2755,0.7518,0.2577
2755,2897,0.7697,0.8721
2897,2755,0.4866,0.74
2755,2905,0.4909,0.0388
2905,2755,0.9221,0.8967
2755,2906,0.4543,0.4007
2906,2755,0.6111,0.2323
2755,2909,0.5584,0.6312
2909,2755,0.217,0.046
2755,2910,0.5493,0.9211
2910,2755,0.4884,0.7836
2755,2911,0.2975,0.9571
2911,2755,0.8513,0.1354
2755,2912,0.4838,0.8423
2912,2755,0.9991,0.1895
2755,2913,0.9491,0.6039
2913,2755,0.8396,0.6712
2755,2916,0.5418,0.9326
2916,2755,0.9159,0.3672
2755,2920,0.4244,0.6827
2920,2755,0.4419,0.1927
2755,2925,0.3061,0.3023
2925,2755,0.6577,0.6916
2755,2927,0.6739,0.7392
2927,2755,0.1075,0.6501
2755,2928,0.7161,0.1787
2928,2755,0.0528,0.5361
2755,2929,0.4703,0.3604
2929,2755,0.28,0.2773
2755,2940,0.5529,0.3984
2940,2755,0.3048,0.9772
2755,2943,0.5813,0.1311
2943,2755,0.7325,0.6041
2755,2944,0.627,0.1197
2944,2755,0.5066,0.19
2755,2956,0.968,0.3059
2956,2755,0.5503,0.7413
2755,2960,0.8644,0.1133
2960,2755,0.5622,0.244
2755,2966,0.2954,0.0031
2966,2755,0.7492,0.0195
2755,2985,0.9643,0.9286
2985,2755,0.3446,0.5399
2755,2986,0.5839,0.9893
2986,2755,0.4107,0.927
2755,2987,0.5665,0.5275
2987,2755,0.4299,0.4984
2755,2993,0.0519,0.9452
2993,2755,0.8015,0.7152
2755,2994,0.2188,0.0488
2994,2755,0.7973,0.9982
2755,3014,0.1437,0.2902
3014,2755,0.1995,0.3847
2755,3022,0.9504,0.1788
3022,2755,0.3237,0.3689
2755,3026,0.2539,0.7277
3026,2755,0.5025,0.4618
2755,3033,0.3379,0.0999
3033,2755,0.4349,0.9093
2755,3040,0.3805,0.9296
3040,2755,0.0112,0.2975
2755,3047,0.5957,0.1053
3047,2755,0.482,0.5843
2755,3054,0.8996,0.4653
3054,2755,0.8197,0.807
2755,3056,0.414,0.7699
3056,2755,0.8896,0.002
2755,3064,0.3125,0.0214
3064,2755,0.1302,0.622
2755,3065,0.6425,0.7549
3065,2755,0.8072,0.7398
2755,3078,0.0039,0.6484
3078,2755,0.8558,0.4964
2755,3084,0.5437,0.3012
3084,2755,0.0301,0.4915
2755,3090,0.4597,0.8304
3090,2755,0.1559,0.3237
2755,3096,0.6858,0.1067
3096,2755,0.7506,0.2671
2755,3098,0.472,0.7077
3098,2755,0.6947,0.6349
2755,3108,0.6931,0.3735
3108,2755,0.4502,0.0367
2755,3117,0.4293,0.4683
3117,2755,0.7489,0.9998
2755,3119,0.7966,0.7324
3119,2755,0.8178,0.6707
2755,3149,0.1924,0.9593
3149,2755,0.019,0.4853
2755,3158,0.3174,0.6259
3158,2755,0.4991,0.9268
2755,3163,0.6494,0.9165
3163,2755,0.3834,0.2367
2755,3166,0.1724,0.7347
3166,2755,0.9263,0.9909
2755,3174,0.1445,0.203
3174,2755,0.9568,0.8056
2755,3195,0.8859,0.0083
3195,2755,0.2665,0.1626
2755,3226,0.2223,0.4205
3226,2755,0.5924,0.0917
2755,3228,0.2493,0.433
3228,2755,0.0591,0.0991
2755,3232,0.7798,0.0443
3232,2755,0.8888,0.1469
2755,3238,0.4599,0.0922
3238,2755,0.6751,0.5508
2755,3250,0.7612,0.4512
3250,2755,0.2376,0.0114
2755,3284,0.0667,0.164
3284,2755,0.5447,0.3211
2755,3301,0.1076,0.111
3301,2755,0.8546,0.9105
2755,3324,0.7731,0.2727
3324,2755,0.2415,0.5692
2755,3339,0.4246,0.7204
3339,2755,0.3328,0.0578
2755,3348,0.5225,0.4782
3348,2755,0.5448,0.4995
2755,3363,0.8379,0.3922
3363,2755,0.5269,0.8719
2755,3387,0.7479,0.4426
3387,2755,0.6437,0.1966
2755,3399,0.8288,0.3459
3399,2755,0.1946,0.803
2755,3417,0.6272,0.9769
3417,2755,0.2284,0.4461
2755,3433,0.6965,0.5466
3433,2755,0.7853,0.6567
2755,3435,0.4147,0.3731
3435,2755,0.5328,0.6291
2756,2773,0.1086,0.9225
2773,2756,0.9553,0.3156
2756,2786,0.3029,0.7937
2786,2756,0.7266,0.7758
2756,2839,0.7064,0.714
2839,2756,0.6333,0.5864
2756,2862,0.1174,0.7353
2862,2756,0.1565,0.7491
2756,2873,0.4717,0.681
2873,2756,0.4636,0.5315
2756,2887,0.3877,0.2869
2887,2756,0.8725,0.5552
2756,2888,0.2171,0.3184
2888,2756,0.8657,0.7321
2756,2915,0.9044,0.7914
2915,2756,0.8464,0.6231
2756,2924,0.3781,0.6353
2924,2756,0.6497,0.341
2756,2928,0.9541,0.8991
2928,2756,0.9631,0.8698
2756,2929,0.8563,0.2691
2929,2756,0.6294,0.9365
2756,2931,0.5149,0.7481
2931,2756,0.5523,0.3765
2756,2945,0.2826,0.5788
2945,2756,0.5049,0.416
2756,2956,0.499,0.3694
2956,2756,0.7984,0.4462
2756,2977,0.4889,0.3724
2977,2756,0.4528,0.5689
2756,2981,0.1372,0.8301
2981,2756,0.5104,0.5636
2756,2993,0.0555,0.2854
2993,2756,0.8694,0.9949
2756,2994,0.5497,0.2931
2994,2756,0.9191,0.182
2756,3000,0.2122,0.3277
3000,2756,0.1636,0.7561
2756,3025,0.9762,0.6777
3025,2756,0.951,0.7051
2756,3026,0.6658,0.7854
3026,2756,0.8287,0.8835
2756,3029,0.2307,0.817
3029,2756,0.7155,0.4945
2756,3073,0.2924,0.7048
3073,2756,0.6305,0.5739
2756,3084,0.3787,0.44
3084,2756,0.9203,0.4736
2756,3090,0.1046,0.8294
3090,2756,0.1539,0.9253
2756,3104,0.7901,0.2566
3104,2756,0.0698,0.6727
2756,3135,0.2545,0.6435
3135,2756,0.1664,0.8338
2756,3220,0.2871,0.1012
3220,2756,0.4945,0.9979
2756,3232,0.6092,0.6309
3232,2756,0.9872,0.7006
2756,3238,0.7886,0.2578
3238,2756,0.5532,0.7881
2756,3257,0.3396,0.1631
3257,2756,0.4461,0.4276
2756,3293,0.1558,0.5374
3293,2756,0.3989,0.1062
2756,3362,0.8729,0.099
3362,2756,0.9279,0.7225
2756,3363,0.6766,0.3125
3363,2756,0.7578,0.3924
2756,3364,0.9327,0.77
3364,2756,0.6884,0.1162
2756,3384,0.8768,0.5176
3384,2756,0.317,0.0487
2756,3417,0.729,0.429
3417,2756,0.2861,0.6026
2756,3433,0.3739,0.3135
3433,2756,0.56,0.934
2757,2763,0.0186,0.5254
2763,2757,0.6173,0.3568
2757,2777,0.7783,0.8127
2777,2757,0.5231,0.3665
2757,2782,0.4849,0.0201
2782,2757,0.8081,0.3732
2757,2800,0.2509,0.3892
2800,2757,0.7752,0.7105
2757,2815,0.277,0.5053
2815,2757,0.077,0.1569
2757,2827,0.4464,0.0775
2827,2757,0.1644,0.8366
2757,2835,0.4224,0.395
2835,2757,0.0379,0.0363
2757,2839,0.8239,0.3291
2839,2757,0.8175,0.3204
2757,2854,0.9811,0.6354
2854,2757,0.201,0.186
2757,2864,0.7687,0.2159
2864,2757,0.8327,0.0045
2757,2866,0.8351,0.8798
2866,2757,0.6975,0.2482
2757,2867,0.5798,0.793
2867,2757,0.5627,0.0327
2757,2872,0.7464,0.3122
2872,2757,0.1119,0.2964
2757,2877,0.4602,0.9752
2877,2757,0.3749,0.9038
2757,2896,0.5238,0.4374
2896,2757,0.7959,0.438
2757,2906,0.623,0.9838
2906,2757,0.7216,0.2196
2757,2909,0.9212,0.364
2909,2757,0.3764,0.6329
2757,2911,0.6189,0.6017
2911,2757,0.2252,0.5487
2757,2912,0.8857,0.495
2912,2757,0.4254,0.5595
2757,2916,0.5734,0.0342
2916,2757,0.6436,0.8292
2757,2917,0.9798,0.047
2917,2757,0.9768,0.1465
2757,2919,0.4576,0.4057
2919,2757,0.3157,0.2613
2757,2925,0.1818,0.3407
2925,2757,0.0593,0.4178
2757,2927,0.3076,0.3496
2927,2757,0.4697,0.2106
2757,2940,0.1178,0.3185
2940,2757,0.4574,0.6439
2757,2944,0.3849,0.7286
2944,2757,0.6696,0.3795
2757,2945,0.0743,0.9568
2945,2757,0.056,0.6529
2757,2960,0.4106,0.0614
2960,2757,0.7518,0.4857
2757,2966,0.0711,0.8087
2966,2757,0.106,0.5608
2757,2969,0.9963,0.6433
